polling_unit_id,region,distance_to_warehouse_km,road_condition,security_risk_level,historical_incidents,weather_forecast,delivery_time_hours,staff_training_level,materials_delivered,delivery_delay_hours,risk_score,high_risk_flag
PU_0216,Rivers,94.87249911973097,Fair,Low,0,Rain,4.332001732276362,High,1,1.7205668822457143,24.55535014731477,0
PU_0217,Rivers,57.786972826256516,Good,Medium,2,Rain,1.0004974055709464,High,1,2.039079354984926,22.616013597728692,0
PU_0218,Lagos,51.27418145438943,Good,Low,1,Clear,0.9940687663163498,Low,1,7.932775606832605,26.153999701126793,0
PU_0219,Lagos,84.1000031408713,Fair,Low,2,Rain,1.7989502768789953,Medium,1,2.877563346889449,28.13634564850843,0
PU_0220,Abuja,86.71051025978593,Good,Low,3,Clear,2.8338565204247774,High,1,5.90028544136247,34.1925302140009,0
PU_0221,Lagos,52.703780048372586,Fair,Low,2,Clear,0.8891881026608471,Low,1,6.621845578443249,27.47352437733939,0
PU_0222,Kano,92.79897025357009,Good,Low,5,Rain,1.791713193192673,Low,1,8.059355961560726,42.64882799305511,1
PU_0223,Rivers,7.409038841571582,Poor,Low,2,Clear,0.16774674562296374,Medium,1,4.857586019957891,17.768186798251154,0
PU_0224,Lagos,12.209353432870536,Poor,Low,0,Clear,0.2727173432303423,High,1,4.3896782372390355,14.02638804243266,0
PU_0225,Lagos,60.082034771429576,Poor,Low,5,Clear,1.1831799825160396,Medium,1,2.1488228077645655,30.239641165932763,0
PU_0226,Abuja,36.052520317564785,Poor,Low,2,Rain,0.7207789968771244,Medium,1,0.586460099501509,17.09019421276522,0
PU_0227,Abuja,46.958291452730684,Poor,Medium,4,Storm,1.243818022621431,Medium,1,3.629206606927001,29.835468200936642,0
PU_0228,Kano,33.47984257181949,Fair,Low,1,Storm,1.3023652046709189,High,1,1.0520984193439376,13.274116143379803,0
PU_0229,Rivers,41.067805833048624,Poor,Medium,3,Rain,1.6955377210703984,Medium,1,3.4459329088503776,26.382460529885293,0
PU_0230,Abuja,82.44198836748365,Fair,Low,0,Clear,2.1113557301957293,Medium,0,9.315636709165737,33.46185273724534,0
PU_0231,Lagos,59.75414378557616,Poor,Low,0,Clear,1.879812765384381,Medium,1,6.181220540667413,26.222659568116352,0
PU_0232,Rivers,99.73711037906632,Good,Low,2,Clear,4.2149801765497745,Medium,1,7.159383334638982,36.68649707777174,1
PU_0233,Rivers,78.90104058427534,Fair,High,2,Rain,1.9225495735457174,Medium,1,3.7809745696499375,33.45166997132998,0
PU_0234,Lagos,28.092959156080838,Poor,Low,2,Rain,0.4969427847378288,Low,0,8.452799454038164,27.297791012273414,0
PU_0235,Abuja,27.170166654942925,Fair,Medium,3,Rain,0.5844001567113283,Medium,0,19.05298113743401,45.0135050371396,1
PU_0236,Lagos,34.25392874158371,Good,Medium,1,Clear,1.3269620767502217,Medium,0,5.590955955434231,21.23721968146809,0
PU_0237,Rivers,84.48268858412652,Fair,Low,2,Rain,1.6479145487324791,High,1,2.1945359228053327,27.1883416010333,0
PU_0238,Kaduna,3.701477414405994,Fair,Low,2,Clear,0.13127174107144157,Low,1,3.915337060362918,13.613301073425575,0
PU_0239,Kaduna,23.787946608254515,Fair,Medium,2,Rain,0.5859424294623611,Low,1,2.0903573061269154,16.89312528084128,0
PU_0240,Kano,90.58692361408242,Fair,Low,1,Clear,1.5650626916012225,High,1,0.6786736895537293,24.135395257147078,0
PU_0241,Lagos,64.34974717224195,Good,Low,3,Clear,1.2855337134375324,Medium,0,6.103922456956443,30.025833119883053,0
PU_0242,Lagos,23.457862454604584,Poor,Medium,0,Clear,0.44407224801070155,Low,0,22.027420661552807,44.73270348325013,1
PU_0243,Kano,22.695351855025454,Fair,Medium,3,Clear,0.5685821662929088,High,1,7.693889832398069,27.079905119602195,0
PU_0244,Kano,86.39919207418362,Good,Medium,0,Clear,1.4404320188594593,High,1,8.798389294088174,34.47742235596898,1
PU_0245,Kano,89.4819933194276,Poor,Low,2,Clear,3.0644260366777467,Medium,1,3.674502859667755,32.40815295338715,0
PU_0246,Rivers,26.356978005249413,Good,Low,2,Clear,0.5505731576617657,Medium,1,4.439409485215061,17.930509828872474,0
PU_0247,Lagos,42.630525449576695,Good,Low,2,Clear,0.7656012031996735,Low,1,7.769792262121395,26.180793483097432,0
PU_0248,Rivers,83.6249781242034,Poor,Low,1,Rain,1.8873355697441185,Low,1,8.319272824255934,36.203904861224586,1
PU_0249,Kano,77.32973642237866,Poor,Low,1,Rain,1.3425311494016396,Medium,1,5.3963256890545725,30.56043581805759,0
PU_0250,Lagos,81.57769455004237,Good,Low,4,Clear,1.4093004384931946,Medium,1,3.1822962175790135,31.088983236376993,0
PU_0251,Rivers,52.32142088800891,Good,Low,0,Rain,0.9514121190496889,High,1,9.723525238161631,27.049572034844232,0
PU_0252,Rivers,91.24335578221213,Good,Medium,5,Storm,1.9033577269263267,Low,1,0.6029248809974108,33.15305847793854,0
PU_0253,Kano,33.26920285148909,Poor,Low,3,Clear,0.5967121703005986,Low,1,7.670104068716284,29.158996673372243,0
PU_0254,Lagos,16.510541300404284,Poor,Low,1,Clear,0.5776975715174952,High,1,4.399268749802076,16.90101138478397,0
PU_0255,Kano,71.16450092392161,Good,Medium,1,Clear,1.5564358122479265,High,1,7.873398088745796,32.042997317903016,0
PU_0256,Lagos,54.39608718468274,Good,Low,0,Clear,1.76517257423516,Low,1,0.18412624186174398,13.155406799729166,0
PU_0257,Kaduna,85.60399111213862,Good,Low,3,Clear,3.551179234705469,High,1,6.292353332759008,34.55932822156623,1
PU_0258,Abuja,9.03476566334678,Poor,Low,1,Clear,0.18340503474674918,High,1,7.795020969255275,20.49948458655227,0
PU_0259,Abuja,84.52554794036861,Good,Medium,2,Clear,2.83359518975339,High,1,4.46666350336817,31.60510484312598,0
PU_0260,Abuja,30.036170667673396,Fair,Low,4,Rain,1.181801143449011,Low,1,6.769568473558621,27.161586843872612,0
PU_0261,Kano,65.83071104965012,Fair,Low,2,Clear,1.5591052487893642,Low,1,9.019274026773553,33.69505325009035,0
PU_0262,Kaduna,4.972750118747323,Good,High,2,Clear,0.20134719671632742,Low,1,8.103739781427903,24.15015969589132,0
PU_0263,Lagos,61.34854833405647,Good,Medium,1,Rain,1.4476888469608566,High,1,6.7819085259374825,28.442572455717517,0
PU_0264,Rivers,72.00989722954625,Good,Medium,1,Clear,1.4838524687613999,High,1,5.662591688647003,28.895866978879756,0
PU_0265,Lagos,37.506271236056406,Fair,Low,3,Clear,1.644478073189461,Medium,1,2.726317404211618,20.59073035352871,0
PU_0266,Rivers,22.325659820951884,Poor,Low,2,Rain,0.47426388859251495,High,1,5.3009595310531274,21.41657126077007,0
PU_0267,Lagos,54.22543698375096,Fair,High,1,Rain,1.202579795384455,High,1,5.698836188058448,29.393341678837864,0
PU_0268,Kaduna,83.48588963912901,Good,Low,3,Clear,3.0734903641664637,Medium,1,7.1324771753580105,35.39589369086282,1
PU_0269,Rivers,33.03118847136843,Good,Low,1,Clear,0.6894717140944124,Medium,1,2.4775955785722092,14.322631062132,0
PU_0270,Kano,25.994460454606678,Good,High,4,Clear,0.5441840202449677,High,0,22.135865081956876,53.402689713856645,1
PU_0271,Lagos,28.61459555513108,Good,Low,1,Clear,0.7503798389929103,Low,1,0.8608572716866214,11.014205018556147,0
PU_0272,Lagos,94.96408313874977,Fair,Low,1,Clear,2.5355552451588843,High,1,6.900030997928875,34.34286312464327,0
PU_0273,Rivers,36.56841466069141,Poor,Low,2,Clear,0.9926101121966291,High,1,3.8957292300362987,22.157276777192727,0
PU_0274,Kano,1.3568197489404303,Poor,Low,3,Rain,0.052054449552275915,Low,1,8.03652155768355,23.32614628631341,0
PU_0275,Kano,78.38643958800235,Fair,Low,3,Clear,1.3230078037347937,Medium,1,7.420093787066691,35.80742859820051,1
PU_0276,Kaduna,70.22820473820363,Fair,Medium,4,Clear,2.1337406726107324,High,1,8.515889699149614,39.81947549636515,1
PU_0277,Kano,13.72825819569392,Poor,Low,0,Clear,0.25344520650339825,Low,0,8.180076409320538,20.01576625311959,0
PU_0278,Kano,98.50552066435634,Fair,Low,4,Clear,2.918018948232981,Medium,1,6.877395615682208,41.01719755639458,1
PU_0279,Kano,61.19816624520601,Fair,Medium,2,Storm,1.2373012745672824,Low,1,8.842717003800685,34.503708754742235,1
PU_0280,Abuja,50.57716960311954,Good,High,4,Clear,0.8911683653285414,High,0,11.349669323212801,42.139937905443105,1
PU_0281,Kaduna,38.839707494666214,Good,Low,2,Clear,1.0376910397464587,High,1,8.166890545750604,26.01827731755915,0
PU_0282,Lagos,89.96860280080016,Good,Low,3,Clear,3.2254869649895346,High,0,13.218638797387829,45.82167875624178,1
PU_0283,Rivers,25.152384660437765,Poor,High,2,Clear,0.7762713296275653,Medium,1,2.146185277625001,22.249754848525054,0
PU_0284,Lagos,29.291121121770285,Fair,Low,2,Storm,0.8127747120894178,Medium,1,4.979725358916371,20.327812262728614,0
PU_0285,Kaduna,13.118669861970123,Good,Low,4,Clear,0.42000447858886575,Medium,1,8.97472053435196,26.085814773921964,0
PU_0286,Rivers,76.15279046284175,Fair,Low,1,Rain,1.7624117103456354,Low,1,6.1719565650053045,29.48849294007631,0
PU_0287,Kaduna,59.959378760179476,Good,Low,0,Clear,1.1071525195453973,Medium,1,3.763638159013434,19.637332990556047,0
PU_0288,Kano,61.297550756195335,Poor,Low,2,Clear,1.4036339244832854,Medium,1,7.999567783624222,33.2588618266754,0
PU_0289,Rivers,22.6285726709269,Good,Low,0,Clear,0.4355048140043957,Low,0,11.307822348794723,23.487448057377463,0
PU_0290,Kano,65.4656705235813,Fair,Low,4,Clear,2.5979858602804162,Medium,1,8.24056678292909,36.453984279109896,1
PU_0291,Lagos,76.78038627743953,Fair,Medium,0,Clear,1.7324070654691488,High,1,3.760600683769355,25.996978281141942,0
PU_0292,Lagos,36.43096454184324,Poor,Low,3,Storm,1.4615988213691704,High,1,8.246428323551578,30.655835393696016,0
PU_0293,Rivers,80.33336725220951,Fair,Low,1,Clear,1.4106865266006048,Low,1,5.82272507317425,29.80076106020328,0
PU_0294,Rivers,35.53026826467007,Poor,Medium,3,Clear,0.6078236018910069,Medium,0,14.487922483556968,41.837937378269466,1
PU_0295,Kaduna,76.05570768941948,Good,Low,5,Storm,2.6210651396483646,High,1,5.403900012444249,35.31699155655027,1
PU_0296,Kaduna,4.339280638314179,Good,Medium,3,Clear,0.09392811298823245,High,0,9.063791111241446,24.463542794525004,0
PU_0297,Kano,55.565295545891615,Good,Low,3,Rain,1.9996717903355559,Low,1,4.097050244936456,25.25863447658301,0
PU_0298,Rivers,96.98312950334878,Fair,Low,1,Clear,2.114935722668053,High,0,7.2440414759018665,35.26268811452256,1
PU_0299,Lagos,98.14321546755669,Good,Low,2,Storm,3.068107939906652,Low,1,1.6617976478511631,28.121339565288086,0
PU_0300,Kaduna,28.89350525583232,Good,Medium,1,Clear,0.5372499788479859,Medium,1,1.2090397106988837,13.59226061721479,0
PU_0301,Kaduna,44.69851001695519,Fair,Low,2,Clear,1.035864368505056,High,0,5.61551395867301,24.362972941400557,0
PU_0302,Lagos,7.234812890676672,Fair,High,1,Clear,0.2858843388392364,Medium,1,2.8133521951892604,15.666990870919225,0
PU_0303,Kaduna,87.46078945285537,Fair,Medium,2,Rain,2.418558318595327,Medium,1,4.889815739434429,33.82688149972272,0
PU_0304,Kano,57.2886431608812,Good,Low,2,Rain,1.415382924462925,High,1,2.1871404850879106,20.73843935980811,0
PU_0305,Rivers,39.124967215111184,Poor,Medium,2,Rain,0.7140395208231252,Low,1,9.576805820185147,33.19020217329996,0
PU_0306,Lagos,12.164285290426154,Fair,Low,1,Storm,0.2370457957100035,High,1,0.6537307407834014,8.413453169260332,0
PU_0307,Rivers,94.72996126419203,Good,Low,3,Clear,2.428733077532492,Medium,1,6.735161231841512,37.04873410060067,1
PU_0308,Kaduna,53.49168573427838,Fair,Low,1,Rain,2.4497397432157064,Medium,1,8.697543614173103,28.74465256811533,0
PU_0309,Kaduna,29.009864979207485,Good,Low,2,Clear,1.1736912292781632,Low,1,0.30813587641954965,12.264176810470822,0
PU_0310,Lagos,35.67129788301944,Fair,Low,1,Clear,0.8982116002012924,Medium,1,6.3818427711881585,21.707023733386126,0
PU_0311,Kano,27.79902091129262,Good,Low,2,Storm,0.6870316008240827,High,1,6.8169422013460075,21.785217484277535,0
PU_0312,Abuja,60.579171076841085,Poor,Medium,1,Clear,2.1864190231520237,Medium,0,10.667342546522296,37.11684803515166,1
PU_0313,Lagos,93.06639400227048,Poor,Low,1,Rain,3.514019527539857,Medium,0,14.918470268267866,47.9909842028559,1
PU_0314,Abuja,85.81268652932988,Good,Low,3,Clear,3.1436873935876566,Medium,1,5.059446100285177,32.751706456293746,0
PU_0315,Abuja,46.577706667171775,Good,Low,0,Storm,2.2510880316546578,Medium,1,6.426698200162817,20.95558863367858,0
PU_0316,Kano,82.82343686779977,Good,Medium,1,Clear,1.8704184251513372,Low,1,5.864384730626463,31.361264469499652,0
PU_0317,Abuja,42.887442646356654,Fair,Low,4,Rain,1.4892579345313957,Medium,1,4.62587320808817,26.516298341403587,0
PU_0318,Abuja,25.978406935105166,Good,Medium,2,Rain,0.8027773184317268,High,0,21.079229130090944,44.814525082157445,1
PU_0319,Kano,98.35809641137637,Poor,High,0,Clear,3.8668743811021318,Medium,0,15.101845492645433,52.32438752124342,1
PU_0320,Abuja,31.084869229111362,Good,High,3,Rain,0.8987164523461075,Low,1,1.642911573314323,21.681341205793757,0
PU_0321,Abuja,33.04869886770393,Fair,Low,3,Rain,1.358312142576389,Medium,1,6.473448079168339,25.319911892293298,0
PU_0322,Abuja,98.9795939108657,Good,Low,2,Clear,2.6424544280583815,Medium,1,3.904650268702751,31.652894185227268,0
PU_0323,Lagos,14.258821823399835,Poor,Low,1,Clear,0.3853011010159485,Medium,1,3.2156424213449766,14.675227996697432,0
PU_0324,Lagos,76.2928648129598,Good,Medium,2,Clear,1.2919881556985089,Medium,1,9.45170557863896,37.4361313305504,1
PU_0325,Lagos,93.64546308978993,Fair,Low,0,Clear,2.8431882100924653,Low,0,21.193551864457945,53.5194204146449,1
PU_0326,Kano,51.667704433266444,Fair,Low,1,Clear,1.2809599430300578,High,0,11.451331960979363,32.510538828122336,0
PU_0327,Kaduna,1.2496544085791834,Fair,Medium,2,Rain,0.036817938572922204,Low,1,7.987399272953964,21.23102979114678,0
PU_0328,Abuja,38.13083546719752,Good,Low,1,Clear,0.8782420480144442,Low,1,8.438870181839107,24.284472366198166,0
PU_0329,Abuja,12.045330246097881,Good,Low,1,Clear,0.24294576594292513,Medium,0,5.801304211623305,15.111022366654534,0
PU_0330,Kano,42.20257843243588,Fair,Low,0,Rain,1.4396054948286328,Medium,0,18.281977076894933,38.86348130182957,1
PU_0331,Abuja,79.21264940258618,Poor,Low,2,Clear,1.41163674515364,Low,0,13.365228816080919,44.89037310463861,1
PU_0332,Lagos,44.432443339496245,Good,Low,6,Clear,0.815938822218073,High,1,7.261239541469284,33.77834798010318,0
PU_0333,Kaduna,43.76058701324633,Good,Low,4,Clear,0.8291485510679053,Low,0,21.265063640005636,50.64971286265772,1
PU_0334,Rivers,56.122158214965815,Good,Low,0,Rain,1.9900603472974359,Medium,0,17.951938269846046,40.15233904776223,1
PU_0335,Abuja,58.58736789002034,Fair,Medium,2,Clear,1.655031069541438,Medium,1,4.297545674516588,27.16379208977895,0
PU_0336,Lagos,85.77333457109816,Fair,High,2,Rain,1.4775298361472917,Low,1,7.07667158881517,39.769674297442386,1
PU_0337,Rivers,31.527188483666198,Fair,Medium,2,Rain,1.560650949665811,Medium,1,9.36420505167894,29.35174527425165,0
PU_0338,Kaduna,82.34545517243357,Good,Low,0,Storm,2.73068305759267,Medium,1,5.847526159106949,27.24038027314714,0
PU_0339,Rivers,57.02744112051268,Good,Low,1,Rain,2.710592719253064,Medium,1,1.7396329717964776,18.014937681797253,0
PU_0340,Lagos,30.75242542199755,Fair,Low,2,Clear,0.8803790343309645,Medium,0,5.889876058939401,21.98529917280861,0
PU_0341,Rivers,30.217478356601635,Good,Medium,4,Clear,0.6679213160634884,Medium,1,9.155013045126765,31.776015239010476,0
PU_0342,Kano,36.75261419346673,Good,Low,1,Clear,1.4291319512534575,High,1,0.040354014542124395,11.411053860506533,0
PU_0343,Rivers,62.64663101937757,Fair,Low,3,Clear,1.1425433291009988,High,1,4.726913163012927,28.619695948394906,0
PU_0344,Abuja,23.850361404634967,Good,Low,2,Clear,0.5943354212270353,Medium,1,9.575338620612591,25.13308021184588,0
PU_0345,Abuja,92.11302260555448,Poor,High,2,Rain,3.488051067353169,High,1,8.291080678711939,44.8592255391788,1
PU_0346,Kano,57.916345833612134,Good,Low,2,Clear,1.1202740222380347,Medium,1,6.87257821713926,27.89213649243132,0
PU_0347,Lagos,92.08156192260468,Good,Medium,2,Rain,1.7131574222371082,Medium,1,2.6781991249842765,30.43361107199735,0
PU_0348,Abuja,5.594031499336316,Good,Low,4,Storm,0.13179598975865056,Low,1,7.97190297156153,23.07666075720956,0
PU_0349,Kaduna,34.91852567568586,Fair,Low,0,Rain,0.6261722740179556,Medium,0,9.385483625181234,24.061930572909024,0
PU_0350,Abuja,3.2579584080746846,Fair,Medium,2,Rain,0.1011537501051767,Low,1,6.908981070421515,20.01506328724721,0
PU_0351,Abuja,27.952929694699012,Fair,Medium,2,Clear,0.5845316096345425,Medium,0,6.543900299202356,24.406436387743337,0
PU_0352,Lagos,86.33864075459023,Good,Medium,0,Clear,2.4329117661927633,Medium,1,1.642595439532053,23.731621310216127,0
PU_0353,Rivers,4.624361868377884,Good,Low,3,Clear,0.1022817613959943,Low,0,9.562838165835412,23.269129622428693,0
PU_0354,Abuja,44.17856289165874,Good,Low,1,Rain,0.7905309132916617,High,1,8.331838160109518,25.333469818496027,0
PU_0355,Kano,12.63913997684955,Poor,Low,1,Clear,0.5855721855164784,High,0,9.274693626062298,23.439868434463357,0
PU_0356,Rivers,42.26722526677641,Good,Medium,1,Clear,1.7815463980026522,High,1,2.4000024913896842,18.05344879043981,0
PU_0357,Kaduna,84.04630684217335,Fair,Medium,3,Clear,1.4685917580799301,High,1,8.095188009907845,39.95204338329644,1
PU_0358,Lagos,62.684032306849396,Poor,High,2,Clear,2.4927950326607204,High,1,5.084859499493049,34.16409571060945,0
PU_0359,Kaduna,73.9388781878109,Good,Low,1,Clear,2.9022196318816693,Medium,1,6.104614106050063,27.944696796637274,0
PU_0360,Rivers,35.56130742950852,Fair,Medium,0,Clear,0.9235746031873898,Medium,1,7.103676850715214,22.767776761974524,0
PU_0361,Rivers,94.495371806004,Good,Low,0,Clear,3.468650858264032,Low,1,0.5889602685073458,21.782514763961817,0
PU_0362,Rivers,71.21694728417052,Good,Low,4,Clear,1.3390504621772668,Low,0,6.52056828591795,34.02424188571103,0
PU_0363,Kaduna,42.75808310916856,Good,Low,2,Rain,0.8925422352578151,Low,1,8.349392181444005,27.07570489399972,0
PU_0364,Rivers,43.22001522247844,Poor,Medium,2,Clear,1.964394909858189,Low,0,7.370938948008759,30.700411466508825,0
PU_0365,Kaduna,91.94973361638647,Good,High,3,Clear,3.3545001322812427,Low,1,2.25335889419233,34.76998506456579,1
PU_0366,Rivers,58.06406465010379,Good,Low,3,Clear,1.0605709303872353,Medium,1,2.6055060155792154,23.521071953389583,0
PU_0367,Kano,70.93154178040113,Good,Medium,2,Rain,3.3510633944234898,Low,0,17.35857340503025,48.2241684636256,1
PU_0368,Rivers,42.28648722680391,Good,Low,3,Clear,1.0337673176340207,Medium,1,6.580451662525826,26.32797493914952,0
PU_0369,Kaduna,23.145583711706696,Poor,Low,1,Clear,0.76714692189728,High,1,7.924477266171741,23.51583264159895,0
PU_0370,Abuja,72.63236990744744,Good,Medium,2,Clear,2.44356990278476,High,1,7.954286417030269,34.45790360703489,1
PU_0371,Rivers,61.174553441997396,Poor,Low,3,Rain,2.271577423701109,High,1,8.16430029822023,35.48136113572983,1
PU_0372,Abuja,50.632945162053154,Poor,Low,1,Clear,1.2155453773811336,High,1,9.233357087058232,30.97662466299798,0
PU_0373,Kano,62.77807305945192,Poor,High,2,Clear,1.3739468447323242,Medium,1,9.937614417654899,41.46203623837273,1
PU_0374,Lagos,21.62027302035913,Good,Low,0,Clear,0.4706230475723403,High,0,7.376866039342666,17.389353663085824,0
PU_0375,Kano,79.59993194666367,Good,High,2,Clear,3.511952291631946,Medium,1,5.362613502421083,34.96390664296436,1
PU_0376,Rivers,94.86811769701028,Fair,Medium,0,Rain,2.5385373488910967,High,1,5.451015110549957,32.15014620522699,0
PU_0377,Abuja,89.21921127260258,Good,Medium,0,Rain,2.549026869232875,Medium,0,10.69636093386672,37.888383655320595,1
PU_0378,Abuja,32.8221387853947,Fair,Low,2,Storm,1.2883472414094828,Medium,1,1.1950628478743908,15.357022028890526,0
PU_0379,Kaduna,41.19457155492551,Good,High,5,Clear,1.7565717262388432,High,1,1.0066492009981975,26.748888112482398,0
PU_0380,Abuja,81.03182767995855,Poor,Medium,1,Clear,2.230488563050032,Medium,0,7.45539560186019,36.389458938782,1
PU_0381,Kaduna,59.91659595163578,Good,Low,2,Clear,2.8323016533926095,Low,1,5.946734012980054,26.90342020979724,0
PU_0382,Lagos,55.24352992398827,Good,Medium,3,Clear,0.9509109521384079,High,1,0.6038109304010686,21.954422380399258,0
PU_0383,Rivers,92.73755478581107,Fair,Medium,2,Clear,2.6996990696051624,Medium,1,4.929210792990587,34.94132714664809,1
PU_0384,Kaduna,54.066471136728026,Good,Medium,0,Clear,0.9578231111591093,Medium,0,17.08555371716384,40.441624803091365,1
PU_0385,Lagos,51.97892927914368,Good,Low,6,Clear,1.7726687467331443,Medium,0,7.363572326535025,35.44114434563127,1
PU_0386,Abuja,5.1598405353696055,Good,Low,2,Storm,0.09576113473063154,High,0,8.017533177382884,19.058267873148246,0
PU_0387,Abuja,7.872278900423626,Good,Medium,0,Rain,0.3321724401996056,Medium,1,5.326576316626117,13.564320255023901,0
PU_0388,Lagos,1.7346104801843678,Good,Low,2,Clear,0.064318616254052,High,1,1.561976216868588,8.689886421339756,0
